_time,user,event,filename,host
2025-07-31T00:58:57,jane,file_access,plan.pptx,hr01
2025-07-31T00:58:57,jane,file_access,summary.txt,hr01
2025-07-31T00:58:57,jane,file_access,report.docx,hr01
2025-07-31T10:38:57,jane,file_access,plan.pptx,hr01
2025-08-01T16:07:57,neha,file_access,report.docx,fin01
2025-08-01T16:07:57,neha,file_access,data.csv,fin01
2025-08-01T16:07:57,neha,file_access,data.csv,fin01
2025-08-01T04:57:57,tom,file_access,budget.xlsx,it01
2025-08-01T04:57:57,tom,file_access,data.csv,it01
2025-08-01T04:57:57,tom,file_access,budget.xlsx,it01
2025-08-01T17:08:57,neha,file_access,budget.xlsx,fin01
2025-08-01T17:08:57,neha,file_access,plan.pptx,fin01
2025-07-31T20:04:57,tom,file_access,data.csv,it01
2025-07-31T11:56:57,tom,file_access,report.docx,prod01
2025-07-31T11:56:57,tom,file_access,plan.pptx,prod01
2025-07-31T11:56:57,tom,file_access,confidential.pdf,prod01
2025-07-30T20:51:57,mike,file_access,data.csv,it01
2025-07-30T20:51:57,mike,file_access,budget.xlsx,it01
2025-07-30T23:03:57,tom,file_access,data.csv,prod01
2025-07-30T23:03:57,tom,file_access,summary.txt,prod01
2025-07-30T23:03:57,tom,file_access,report.docx,prod01
2025-08-01T14:06:57,alice,file_access,summary.txt,dev01
2025-08-01T14:06:57,alice,file_access,report.docx,dev01
2025-07-30T21:21:57,jane,file_access,plan.pptx,hr01
2025-07-30T22:29:57,jane,file_access,summary.txt,hr01
2025-07-30T22:29:57,jane,file_access,data.csv,hr01
2025-08-01T01:54:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T01:54:57,krishna,file_access,summary.txt,eng01
2025-08-01T01:54:57,krishna,file_access,report.docx,eng01
2025-08-01T01:54:57,krishna,file_access,report.docx,eng01
2025-08-01T01:54:57,krishna,file_access,data.csv,eng01
2025-07-31T04:52:57,alice,file_access,budget.xlsx,dev01
2025-07-31T04:52:57,alice,file_access,plan.pptx,dev01
2025-07-31T04:52:57,alice,file_access,confidential.pdf,dev01
2025-08-01T17:50:57,mike,file_access,budget.xlsx,prod01
2025-07-30T20:15:57,alice,file_access,summary.txt,dev01
2025-07-30T20:15:57,alice,file_access,plan.pptx,dev01
2025-07-31T02:48:57,alice,file_access,confidential.pdf,dev01
2025-07-31T02:48:57,alice,file_access,summary.txt,dev01
2025-07-31T02:48:57,alice,file_access,summary.txt,dev01
2025-07-31T21:28:57,tom,file_access,summary.txt,it01
2025-07-31T04:43:57,bob,file_access,data.csv,fin01
2025-07-30T21:02:57,neha,file_access,data.csv,fin01
2025-07-30T21:02:57,neha,file_access,report.docx,fin01
2025-07-30T21:02:57,neha,file_access,plan.pptx,fin01
2025-07-31T08:36:57,krishna,file_access,plan.pptx,eng01
2025-07-31T08:36:57,krishna,file_access,data.csv,eng01
2025-07-31T08:36:57,krishna,file_access,summary.txt,eng01
2025-07-31T08:36:57,krishna,file_access,budget.xlsx,eng01
2025-07-31T08:36:57,krishna,file_access,confidential.pdf,eng01
2025-07-31T08:36:57,krishna,file_access,confidential.pdf,eng01
2025-07-31T08:36:57,krishna,file_access,data.csv,eng01
2025-07-31T08:36:57,krishna,file_access,budget.xlsx,eng01
2025-07-31T08:36:57,krishna,file_access,report.docx,eng01
2025-07-31T02:43:57,mike,file_access,confidential.pdf,it01
2025-07-31T02:43:57,mike,file_access,summary.txt,it01
2025-07-31T18:34:57,mike,file_access,confidential.pdf,it01
2025-07-31T21:24:57,alice,file_access,summary.txt,eng01
2025-07-31T21:24:57,alice,file_access,budget.xlsx,eng01
2025-07-31T05:48:57,sam,file_access,plan.pptx,eng01
2025-07-31T05:48:57,sam,file_access,data.csv,eng01
2025-08-01T03:33:57,jane,file_access,data.csv,hr01
2025-08-01T03:33:57,jane,file_access,budget.xlsx,hr01
2025-08-01T02:02:57,tom,file_access,budget.xlsx,prod01
2025-08-01T02:02:57,tom,file_access,budget.xlsx,prod01
2025-07-30T23:40:57,jane,file_access,summary.txt,hr01
2025-07-30T23:40:57,jane,file_access,confidential.pdf,hr01
2025-08-01T18:52:57,krishna,file_access,data.csv,dev01
2025-08-01T18:52:57,krishna,file_access,report.docx,dev01
2025-08-01T18:52:57,krishna,file_access,report.docx,dev01
2025-08-01T18:52:57,krishna,file_access,confidential.pdf,dev01
2025-08-01T18:52:57,krishna,file_access,confidential.pdf,dev01
2025-08-01T18:52:57,krishna,file_access,plan.pptx,dev01
2025-08-01T01:29:57,alice,file_access,confidential.pdf,eng01
2025-08-01T01:29:57,alice,file_access,data.csv,eng01
2025-08-01T01:29:57,alice,file_access,budget.xlsx,eng01
2025-08-01T14:40:57,bob,file_access,budget.xlsx,fin01
2025-08-01T14:40:57,bob,file_access,budget.xlsx,fin01
2025-07-31T01:15:57,krishna,file_access,summary.txt,dev01
2025-07-31T01:15:57,krishna,file_access,budget.xlsx,dev01
2025-07-31T01:15:57,krishna,file_access,plan.pptx,dev01
2025-07-31T01:15:57,krishna,file_access,budget.xlsx,dev01
2025-07-31T01:15:57,krishna,file_access,report.docx,dev01
2025-07-31T01:15:57,krishna,file_access,report.docx,dev01
2025-07-31T01:15:57,krishna,file_access,plan.pptx,dev01
2025-07-31T01:15:57,krishna,file_access,summary.txt,dev01
2025-07-31T23:06:57,neha,file_access,data.csv,fin01
2025-07-31T23:06:57,neha,file_access,summary.txt,fin01
2025-08-01T06:32:57,neha,file_access,report.docx,fin01
2025-08-01T06:32:57,neha,file_access,data.csv,fin01
2025-08-01T06:32:57,neha,file_access,plan.pptx,fin01
2025-07-31T09:12:57,sam,file_access,data.csv,eng01
2025-07-31T09:12:57,sam,file_access,report.docx,eng01
2025-07-31T09:12:57,sam,file_access,plan.pptx,eng01
2025-07-31T23:49:57,jane,file_access,summary.txt,hr01
2025-08-01T01:22:57,neha,file_access,summary.txt,fin01
2025-07-31T06:03:57,krishna,file_access,data.csv,dev01
2025-07-31T06:03:57,krishna,file_access,summary.txt,dev01
2025-07-31T06:03:57,krishna,file_access,confidential.pdf,dev01
2025-07-31T06:03:57,krishna,file_access,budget.xlsx,dev01
2025-07-31T06:03:57,krishna,file_access,budget.xlsx,dev01
2025-08-01T08:27:57,sam,file_access,budget.xlsx,dev01
2025-07-31T19:38:57,neha,file_access,report.docx,fin01
2025-07-31T13:42:57,mike,file_access,report.docx,prod01
2025-07-31T13:42:57,mike,file_access,confidential.pdf,prod01
2025-07-31T13:42:57,mike,file_access,confidential.pdf,prod01
2025-08-01T02:56:57,mike,file_access,data.csv,it01
2025-07-31T11:50:57,tom,file_access,report.docx,prod01
2025-07-31T04:26:57,bob,file_access,plan.pptx,fin01
2025-07-31T04:26:57,bob,file_access,data.csv,fin01
2025-07-31T04:26:57,bob,file_access,budget.xlsx,fin01
2025-07-31T07:23:57,neha,file_access,data.csv,fin01
2025-07-31T07:23:57,neha,file_access,summary.txt,fin01
2025-07-31T07:23:57,neha,file_access,confidential.pdf,fin01
2025-08-01T11:36:57,tom,file_access,summary.txt,prod01
2025-08-01T11:36:57,tom,file_access,report.docx,prod01
2025-07-31T22:56:57,bob,file_access,data.csv,fin01
2025-07-31T22:56:57,bob,file_access,report.docx,fin01
2025-07-31T22:56:57,bob,file_access,budget.xlsx,fin01
2025-07-31T09:50:57,jane,file_access,data.csv,hr01
2025-07-31T09:50:57,jane,file_access,data.csv,hr01
2025-07-31T23:21:57,bob,file_access,data.csv,fin01
2025-07-31T23:21:57,bob,file_access,plan.pptx,fin01
2025-07-31T23:21:57,bob,file_access,data.csv,fin01
2025-07-31T01:00:57,jane,file_access,summary.txt,hr01
2025-07-31T03:31:57,mike,file_access,summary.txt,it01
2025-07-31T03:31:57,mike,file_access,plan.pptx,it01
2025-07-31T03:31:57,mike,file_access,budget.xlsx,it01
2025-07-31T02:53:57,krishna,file_access,confidential.pdf,eng01
2025-07-31T02:53:57,krishna,file_access,budget.xlsx,eng01
2025-07-31T02:53:57,krishna,file_access,data.csv,eng01
2025-07-31T02:53:57,krishna,file_access,confidential.pdf,eng01
2025-07-31T02:53:57,krishna,file_access,report.docx,eng01
2025-07-31T02:53:57,krishna,file_access,report.docx,eng01
2025-07-31T02:53:57,krishna,file_access,report.docx,eng01
2025-07-31T02:53:57,krishna,file_access,budget.xlsx,eng01
2025-07-31T02:53:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T07:09:57,tom,file_access,confidential.pdf,prod01
2025-08-01T07:09:57,tom,file_access,confidential.pdf,prod01
2025-08-01T07:09:57,tom,file_access,plan.pptx,prod01
2025-08-01T06:57:57,neha,file_access,summary.txt,fin01
2025-08-01T06:57:57,neha,file_access,budget.xlsx,fin01
2025-07-30T22:25:57,tom,file_access,data.csv,prod01
2025-07-30T22:25:57,tom,file_access,summary.txt,prod01
2025-07-31T09:25:57,jane,file_access,summary.txt,hr01
2025-07-31T09:25:57,jane,file_access,plan.pptx,hr01
2025-07-31T09:25:57,jane,file_access,confidential.pdf,hr01
2025-07-31T16:10:57,alice,file_access,summary.txt,eng01
2025-07-31T16:10:57,alice,file_access,data.csv,eng01
2025-07-31T13:33:57,jane,file_access,report.docx,hr01
2025-07-31T13:33:57,jane,file_access,budget.xlsx,hr01
2025-07-31T13:33:57,jane,file_access,summary.txt,hr01
2025-07-31T20:39:57,neha,file_access,data.csv,fin01
2025-07-31T20:39:57,neha,file_access,report.docx,fin01
2025-07-31T20:39:57,neha,file_access,summary.txt,fin01
2025-07-31T11:41:57,tom,file_access,data.csv,prod01
2025-07-31T11:41:57,tom,file_access,data.csv,prod01
2025-07-31T11:41:57,tom,file_access,report.docx,prod01
2025-08-01T05:07:57,alice,file_access,confidential.pdf,eng01
2025-08-01T05:07:57,alice,file_access,confidential.pdf,eng01
2025-08-01T05:07:57,alice,file_access,confidential.pdf,eng01
2025-07-31T14:21:57,tom,file_access,confidential.pdf,it01
2025-07-31T08:19:57,jane,file_access,confidential.pdf,hr01
2025-07-31T08:19:57,jane,file_access,budget.xlsx,hr01
2025-07-31T12:06:57,sam,file_access,plan.pptx,eng01
2025-07-31T12:06:57,sam,file_access,data.csv,eng01
2025-07-31T15:47:57,jane,file_access,data.csv,hr01
2025-07-31T15:47:57,jane,file_access,summary.txt,hr01
2025-07-31T15:47:57,jane,file_access,plan.pptx,hr01
2025-07-31T18:39:57,tom,file_access,confidential.pdf,prod01
2025-08-01T15:19:57,mike,file_access,budget.xlsx,it01
2025-08-01T15:19:57,mike,file_access,plan.pptx,it01
2025-08-01T15:19:57,mike,file_access,budget.xlsx,it01
2025-07-31T06:59:57,neha,file_access,confidential.pdf,fin01
2025-08-01T00:23:57,jane,file_access,report.docx,hr01
2025-08-01T00:23:57,jane,file_access,budget.xlsx,hr01
2025-08-01T00:23:57,jane,file_access,budget.xlsx,hr01
2025-08-01T13:26:57,bob,file_access,report.docx,fin01
2025-07-31T00:55:57,bob,file_access,summary.txt,fin01
2025-07-31T13:38:57,neha,file_access,confidential.pdf,fin01
2025-07-31T13:38:57,neha,file_access,report.docx,fin01
2025-08-01T03:23:57,bob,file_access,data.csv,fin01
2025-08-01T03:23:57,bob,file_access,data.csv,fin01
2025-07-31T10:54:57,alice,file_access,data.csv,eng01
2025-07-31T10:54:57,alice,file_access,confidential.pdf,eng01
2025-07-31T18:02:57,bob,file_access,plan.pptx,fin01
2025-07-31T18:02:57,bob,file_access,report.docx,fin01
2025-07-31T11:29:57,tom,file_access,report.docx,prod01
2025-07-30T22:26:57,mike,file_access,budget.xlsx,prod01
2025-08-01T10:06:57,alice,file_access,confidential.pdf,eng01
2025-07-31T13:03:57,alice,file_access,budget.xlsx,dev01
2025-07-31T13:03:57,alice,file_access,budget.xlsx,dev01
2025-07-31T17:40:57,sam,file_access,plan.pptx,dev01
2025-07-31T04:04:57,alice,file_access,budget.xlsx,dev01
2025-07-31T04:04:57,alice,file_access,data.csv,dev01
2025-07-31T04:04:57,alice,file_access,confidential.pdf,dev01
2025-08-01T12:24:57,jane,file_access,data.csv,hr01
2025-08-01T12:24:57,jane,file_access,summary.txt,hr01
2025-08-01T12:24:57,jane,file_access,data.csv,hr01
2025-07-31T03:26:57,mike,file_access,budget.xlsx,it01
2025-07-31T03:26:57,mike,file_access,data.csv,it01
2025-07-31T19:14:57,neha,file_access,report.docx,fin01
2025-07-31T19:14:57,neha,file_access,budget.xlsx,fin01
2025-07-31T19:14:57,neha,file_access,report.docx,fin01
2025-07-31T18:08:57,alice,file_access,confidential.pdf,eng01
2025-07-31T18:08:57,alice,file_access,summary.txt,eng01
2025-07-31T17:34:57,alice,file_access,plan.pptx,eng01
2025-07-31T14:47:57,jane,file_access,plan.pptx,hr01
2025-08-01T13:31:57,krishna,file_access,report.docx,dev01
2025-08-01T13:31:57,krishna,file_access,report.docx,dev01
2025-08-01T13:31:57,krishna,file_access,report.docx,dev01
2025-08-01T13:31:57,krishna,file_access,data.csv,dev01
2025-08-01T13:31:57,krishna,file_access,confidential.pdf,dev01
2025-08-01T13:49:57,tom,file_access,confidential.pdf,it01
2025-08-01T13:49:57,tom,file_access,plan.pptx,it01
2025-08-01T13:49:57,tom,file_access,confidential.pdf,it01
2025-07-31T18:20:57,neha,file_access,report.docx,fin01
2025-07-31T18:20:57,neha,file_access,summary.txt,fin01
2025-07-31T18:20:57,neha,file_access,data.csv,fin01
2025-07-31T10:22:57,jane,file_access,data.csv,hr01
2025-07-31T10:22:57,jane,file_access,confidential.pdf,hr01
2025-08-01T10:05:57,alice,file_access,plan.pptx,dev01
2025-07-30T23:31:57,neha,file_access,report.docx,fin01
2025-07-31T13:14:57,bob,file_access,budget.xlsx,fin01
2025-07-31T01:49:57,neha,file_access,plan.pptx,fin01
2025-07-31T18:06:57,alice,file_access,data.csv,dev01
2025-07-31T18:06:57,alice,file_access,plan.pptx,dev01
2025-07-31T18:06:57,alice,file_access,report.docx,dev01
2025-08-01T16:17:57,neha,file_access,budget.xlsx,fin01
2025-08-01T16:17:57,neha,file_access,report.docx,fin01
2025-08-01T16:17:57,neha,file_access,budget.xlsx,fin01
2025-08-01T04:10:57,mike,file_access,confidential.pdf,prod01
2025-08-01T16:55:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T16:55:57,krishna,file_access,summary.txt,eng01
2025-08-01T16:55:57,krishna,file_access,plan.pptx,eng01
2025-08-01T16:55:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T16:55:57,krishna,file_access,data.csv,eng01
2025-08-01T16:55:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T16:55:57,krishna,file_access,summary.txt,eng01
2025-08-01T11:19:57,krishna,file_access,data.csv,eng01
2025-08-01T11:19:57,krishna,file_access,plan.pptx,eng01
2025-08-01T11:19:57,krishna,file_access,report.docx,eng01
2025-08-01T11:19:57,krishna,file_access,report.docx,eng01
2025-08-01T11:19:57,krishna,file_access,plan.pptx,eng01
2025-08-01T11:19:57,krishna,file_access,data.csv,eng01
2025-08-01T11:19:57,krishna,file_access,data.csv,eng01
2025-07-30T19:40:57,tom,file_access,report.docx,prod01
2025-07-30T19:40:57,tom,file_access,budget.xlsx,prod01
2025-07-30T19:40:57,tom,file_access,summary.txt,prod01
2025-08-01T00:27:57,bob,file_access,summary.txt,fin01
2025-08-01T00:27:57,bob,file_access,budget.xlsx,fin01
2025-08-01T00:27:57,bob,file_access,confidential.pdf,fin01
2025-07-31T21:20:57,sam,file_access,data.csv,dev01
2025-07-31T21:20:57,sam,file_access,summary.txt,dev01
2025-07-31T21:20:57,sam,file_access,report.docx,dev01
2025-08-01T12:02:57,krishna,file_access,data.csv,eng01
2025-08-01T12:02:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T12:02:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T12:02:57,krishna,file_access,report.docx,eng01
2025-08-01T12:02:57,krishna,file_access,report.docx,eng01
2025-08-01T12:02:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T17:02:57,neha,file_access,confidential.pdf,fin01
2025-08-01T17:02:57,neha,file_access,plan.pptx,fin01
2025-08-01T17:02:57,neha,file_access,plan.pptx,fin01
2025-08-01T02:23:57,alice,file_access,summary.txt,dev01
2025-08-01T02:23:57,alice,file_access,budget.xlsx,dev01
2025-08-01T02:23:57,alice,file_access,summary.txt,dev01
2025-08-01T06:17:57,tom,file_access,budget.xlsx,it01
2025-07-31T21:19:57,mike,file_access,plan.pptx,prod01
2025-07-31T21:19:57,mike,file_access,budget.xlsx,prod01
2025-07-31T21:19:57,mike,file_access,plan.pptx,prod01
2025-07-30T20:27:57,bob,file_access,report.docx,fin01
2025-07-31T09:43:57,tom,file_access,plan.pptx,it01
2025-07-31T09:43:57,tom,file_access,report.docx,it01
2025-07-31T09:43:57,tom,file_access,budget.xlsx,it01
2025-07-31T04:59:57,jane,file_access,data.csv,hr01
2025-07-31T04:59:57,jane,file_access,data.csv,hr01
2025-07-31T04:59:57,jane,file_access,confidential.pdf,hr01
2025-07-31T03:14:57,sam,file_access,plan.pptx,dev01
2025-07-30T23:21:57,jane,file_access,budget.xlsx,hr01
2025-07-30T23:21:57,jane,file_access,report.docx,hr01
2025-07-30T23:21:57,jane,file_access,summary.txt,hr01
2025-08-01T02:51:57,tom,file_access,confidential.pdf,prod01
2025-08-01T18:19:57,sam,file_access,confidential.pdf,dev01
2025-08-01T05:23:57,bob,file_access,budget.xlsx,fin01
2025-08-01T15:44:57,sam,file_access,data.csv,eng01
2025-07-31T06:28:57,sam,file_access,data.csv,eng01
2025-07-31T06:28:57,sam,file_access,summary.txt,eng01
2025-07-31T09:23:57,alice,file_access,budget.xlsx,dev01
2025-07-31T09:23:57,alice,file_access,plan.pptx,dev01
2025-07-31T10:04:57,mike,file_access,report.docx,it01
2025-07-30T22:10:57,neha,file_access,summary.txt,fin01
2025-07-30T22:10:57,neha,file_access,report.docx,fin01
2025-07-30T22:10:57,neha,file_access,confidential.pdf,fin01
2025-07-31T13:03:57,krishna,file_access,budget.xlsx,dev01
2025-07-31T13:03:57,krishna,file_access,budget.xlsx,dev01
2025-07-31T13:03:57,krishna,file_access,confidential.pdf,dev01
2025-07-31T13:03:57,krishna,file_access,report.docx,dev01
2025-07-31T13:03:57,krishna,file_access,summary.txt,dev01
2025-07-31T13:03:57,krishna,file_access,report.docx,dev01
2025-07-31T13:03:57,krishna,file_access,plan.pptx,dev01
2025-07-30T22:32:57,bob,file_access,summary.txt,fin01
2025-07-31T14:09:57,krishna,file_access,data.csv,eng01
2025-07-31T14:09:57,krishna,file_access,summary.txt,eng01
2025-07-31T14:09:57,krishna,file_access,confidential.pdf,eng01
2025-07-31T14:09:57,krishna,file_access,data.csv,eng01
2025-07-31T14:09:57,krishna,file_access,budget.xlsx,eng01
2025-07-31T07:43:57,sam,file_access,plan.pptx,dev01
2025-08-01T04:56:57,alice,file_access,summary.txt,dev01
2025-08-01T04:56:57,alice,file_access,budget.xlsx,dev01
2025-08-01T04:56:57,alice,file_access,data.csv,dev01
2025-08-01T14:03:57,sam,file_access,data.csv,dev01
2025-08-01T14:03:57,sam,file_access,plan.pptx,dev01
2025-08-01T12:06:57,neha,file_access,budget.xlsx,fin01
2025-08-01T05:41:57,neha,file_access,confidential.pdf,fin01
2025-07-31T20:13:57,jane,file_access,report.docx,hr01
2025-07-31T20:13:57,jane,file_access,report.docx,hr01
2025-07-31T20:13:57,jane,file_access,plan.pptx,hr01
2025-08-01T02:26:57,jane,file_access,summary.txt,hr01
2025-08-01T02:26:57,jane,file_access,summary.txt,hr01
2025-08-01T01:29:57,bob,file_access,budget.xlsx,fin01
2025-08-01T01:29:57,bob,file_access,budget.xlsx,fin01
2025-08-01T01:29:57,bob,file_access,budget.xlsx,fin01
2025-07-31T22:27:57,sam,file_access,confidential.pdf,dev01
2025-07-31T22:27:57,sam,file_access,data.csv,dev01
2025-08-01T03:34:57,sam,file_access,data.csv,dev01
2025-07-31T16:54:57,bob,file_access,summary.txt,fin01
2025-07-31T16:54:57,bob,file_access,budget.xlsx,fin01
2025-07-31T05:21:57,tom,file_access,data.csv,it01
2025-07-31T05:21:57,tom,file_access,confidential.pdf,it01
2025-07-30T23:41:57,neha,file_access,data.csv,fin01
2025-07-30T23:41:57,neha,file_access,confidential.pdf,fin01
2025-07-31T23:08:57,mike,file_access,confidential.pdf,it01
2025-08-01T17:07:57,neha,file_access,budget.xlsx,fin01
2025-08-01T17:07:57,neha,file_access,confidential.pdf,fin01
2025-07-30T21:02:57,neha,file_access,summary.txt,fin01
2025-07-30T21:02:57,neha,file_access,data.csv,fin01
2025-08-01T03:23:57,jane,file_access,confidential.pdf,hr01
2025-08-01T06:35:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T06:35:57,krishna,file_access,plan.pptx,eng01
2025-08-01T06:35:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T06:35:57,krishna,file_access,summary.txt,eng01
2025-08-01T06:35:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T06:35:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T06:35:57,krishna,file_access,data.csv,eng01
2025-08-01T06:35:57,krishna,file_access,summary.txt,eng01
2025-07-31T15:42:57,bob,file_access,budget.xlsx,fin01
2025-07-31T15:42:57,bob,file_access,report.docx,fin01
2025-07-31T15:42:57,bob,file_access,confidential.pdf,fin01
2025-07-31T13:32:57,jane,file_access,plan.pptx,hr01
2025-08-01T16:55:57,krishna,file_access,data.csv,eng01
2025-08-01T16:55:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T16:55:57,krishna,file_access,data.csv,eng01
2025-08-01T16:55:57,krishna,file_access,data.csv,eng01
2025-08-01T16:55:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T16:55:57,krishna,file_access,summary.txt,eng01
2025-08-01T16:55:57,krishna,file_access,plan.pptx,eng01
2025-08-01T16:55:57,krishna,file_access,summary.txt,eng01
2025-08-01T16:55:57,krishna,file_access,data.csv,eng01
2025-08-01T15:28:57,neha,file_access,report.docx,fin01
2025-07-30T20:46:57,sam,file_access,summary.txt,dev01
2025-07-31T22:20:57,bob,file_access,plan.pptx,fin01
2025-07-31T22:20:57,bob,file_access,data.csv,fin01
2025-07-30T20:40:57,mike,file_access,data.csv,it01
2025-08-01T15:18:57,tom,file_access,budget.xlsx,it01
2025-08-01T15:18:57,tom,file_access,report.docx,it01
2025-07-31T17:33:57,tom,file_access,report.docx,it01
2025-07-31T07:33:57,neha,file_access,report.docx,fin01
2025-07-31T07:33:57,neha,file_access,summary.txt,fin01
2025-07-31T07:33:57,neha,file_access,report.docx,fin01
2025-08-01T06:06:57,alice,file_access,report.docx,eng01
2025-08-01T06:06:57,alice,file_access,report.docx,eng01
2025-08-01T06:06:57,alice,file_access,confidential.pdf,eng01
2025-08-01T14:19:57,jane,file_access,summary.txt,hr01
2025-08-01T13:30:57,neha,file_access,summary.txt,fin01
2025-08-01T13:30:57,neha,file_access,budget.xlsx,fin01
2025-08-01T07:52:57,sam,file_access,plan.pptx,eng01
2025-08-01T07:52:57,sam,file_access,summary.txt,eng01
2025-07-31T08:56:57,bob,file_access,plan.pptx,fin01
2025-08-01T04:55:57,jane,file_access,plan.pptx,hr01
2025-08-01T04:55:57,jane,file_access,summary.txt,hr01
2025-08-01T04:55:57,jane,file_access,summary.txt,hr01
2025-07-31T03:19:57,jane,file_access,summary.txt,hr01
2025-07-31T03:19:57,jane,file_access,report.docx,hr01
2025-07-31T03:19:57,jane,file_access,plan.pptx,hr01
2025-08-01T00:30:57,neha,file_access,summary.txt,fin01
2025-07-31T14:50:57,bob,file_access,summary.txt,fin01
2025-07-31T14:42:57,krishna,file_access,confidential.pdf,dev01
2025-07-31T14:42:57,krishna,file_access,plan.pptx,dev01
2025-07-31T14:42:57,krishna,file_access,data.csv,dev01
2025-07-31T14:42:57,krishna,file_access,summary.txt,dev01
2025-07-31T14:42:57,krishna,file_access,report.docx,dev01
2025-07-31T14:42:57,krishna,file_access,confidential.pdf,dev01
2025-07-31T14:42:57,krishna,file_access,summary.txt,dev01
2025-07-31T14:42:57,krishna,file_access,summary.txt,dev01
2025-07-31T17:10:57,bob,file_access,budget.xlsx,fin01
2025-07-31T17:10:57,bob,file_access,report.docx,fin01
2025-07-31T17:10:57,bob,file_access,data.csv,fin01
2025-08-01T01:45:57,neha,file_access,budget.xlsx,fin01
2025-08-01T01:45:57,neha,file_access,summary.txt,fin01
2025-08-01T13:09:57,krishna,file_access,report.docx,dev01
2025-08-01T13:09:57,krishna,file_access,report.docx,dev01
2025-08-01T13:09:57,krishna,file_access,budget.xlsx,dev01
2025-08-01T13:09:57,krishna,file_access,data.csv,dev01
2025-08-01T13:09:57,krishna,file_access,plan.pptx,dev01
2025-08-01T13:09:57,krishna,file_access,confidential.pdf,dev01
2025-08-01T13:09:57,krishna,file_access,plan.pptx,dev01
2025-08-01T13:09:57,krishna,file_access,budget.xlsx,dev01
2025-08-01T13:09:57,krishna,file_access,plan.pptx,dev01
2025-08-01T13:09:57,krishna,file_access,data.csv,dev01
2025-07-31T07:51:57,jane,file_access,budget.xlsx,hr01
2025-07-31T07:51:57,jane,file_access,plan.pptx,hr01
2025-08-01T00:03:57,alice,file_access,budget.xlsx,eng01
2025-08-01T00:03:57,alice,file_access,summary.txt,eng01
2025-08-01T00:03:57,alice,file_access,plan.pptx,eng01
2025-08-01T18:10:57,tom,file_access,data.csv,it01
2025-07-30T19:51:57,mike,file_access,report.docx,prod01
2025-07-30T19:51:57,mike,file_access,summary.txt,prod01
2025-07-30T19:51:57,mike,file_access,report.docx,prod01
2025-07-31T10:28:57,bob,file_access,budget.xlsx,fin01
2025-07-31T10:28:57,bob,file_access,plan.pptx,fin01
2025-07-31T05:04:57,bob,file_access,report.docx,fin01
2025-08-01T18:10:57,alice,file_access,summary.txt,dev01
2025-07-30T22:45:57,mike,file_access,summary.txt,it01
2025-07-31T13:56:57,neha,file_access,summary.txt,fin01
2025-07-30T22:37:57,sam,file_access,confidential.pdf,dev01
2025-08-01T00:05:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T00:05:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T00:05:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T00:05:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T00:05:57,krishna,file_access,data.csv,eng01
2025-08-01T00:05:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T00:05:57,krishna,file_access,budget.xlsx,eng01
2025-08-01T00:05:57,krishna,file_access,report.docx,eng01
2025-08-01T00:05:57,krishna,file_access,confidential.pdf,eng01
2025-08-01T00:05:57,krishna,file_access,summary.txt,eng01
2025-08-01T12:39:57,jane,file_access,data.csv,hr01
2025-08-01T12:39:57,jane,file_access,report.docx,hr01
2025-08-01T12:39:57,jane,file_access,data.csv,hr01
2025-08-01T18:04:57,bob,file_access,report.docx,fin01
2025-08-01T08:15:57,jane,file_access,summary.txt,hr01
2025-08-01T08:15:57,jane,file_access,confidential.pdf,hr01
2025-08-01T09:22:57,krishna,file_access,data.csv,dev01
2025-08-01T09:22:57,krishna,file_access,plan.pptx,dev01
2025-08-01T09:22:57,krishna,file_access,plan.pptx,dev01
2025-08-01T09:22:57,krishna,file_access,plan.pptx,dev01
2025-08-01T09:22:57,krishna,file_access,plan.pptx,dev01
2025-08-01T14:07:57,jane,file_access,report.docx,hr01
2025-08-01T14:07:57,jane,file_access,confidential.pdf,hr01
2025-08-01T06:48:57,tom,file_access,report.docx,it01
2025-07-30T21:18:57,jane,file_access,plan.pptx,hr01
2025-07-30T21:18:57,jane,file_access,budget.xlsx,hr01
2025-07-30T21:35:57,krishna,file_access,report.docx,dev01
2025-07-30T21:35:57,krishna,file_access,data.csv,dev01
2025-07-30T21:35:57,krishna,file_access,summary.txt,dev01
2025-07-30T21:35:57,krishna,file_access,confidential.pdf,dev01
